step,types,amount,oldbalanceorig,newbalanceorig,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
228,3,33437.89,0.0,0.0,0.0,0.0,0,0
544,3,4624.49,0.0,0.0,0.0,0.0,0,0
359,3,6179.52,0.0,0.0,0.0,0.0,0,0
352,1,290341.67,12448.0,0.0,20441.96,310783.63,0,0
695,3,6012.45,15044.0,9031.55,0.0,0.0,0,0
16,0,17652.27,369589.58,387241.85,1964024.76,1946372.49,0,0
253,1,266119.3,261615.0,0.0,0.0,266119.3,0,0
406,1,29317.78,0.0,0.0,662255.86,691573.64,0,0
286,3,12.94,59.0,46.06,0.0,0.0,0,0
306,1,128929.68,0.0,0.0,170020.74,298950.42,0,0
341,4,414394.38,414394.38,0.0,0.0,0.0,1,0
139,1,25369.46,346.0,0.0,4172957.99,4198327.46,0,0
345,3,14617.91,175832.62,161214.71,0.0,0.0,0,0
11,1,166322.94,1565231.46,1398908.52,3015233.26,2992772.33,0,0
514,3,37259.69,6797.0,0.0,0.0,0.0,0,0
95,3,21825.21,0.0,0.0,0.0,0.0,0,0
397,4,708117.75,0.0,0.0,1292095.6,2000213.35,0,0
302,0,323924.2,5604370.89,5928295.09,3820433.23,3496509.03,0,0
498,4,10000000.0,19593838.63,9593838.63,0.0,0.0,1,0
163,1,396421.38,492797.0,96375.62,0.0,396421.38,0,0
383,3,8.39,0.0,0.0,0.0,0.0,0,0
189,1,156736.17,0.0,0.0,3513894.1,3670630.27,0,0
11,1,81584.09,0.0,0.0,127192.16,208776.24,0,0
180,0,58280.12,21675.0,79955.12,449874.8,391594.69,0,0
133,0,109425.81,607223.26,716649.06,3058230.36,2948804.55,0,0
183,1,68367.02,20621.0,0.0,287780.72,356147.74,0,0
164,3,2536.33,0.0,0.0,0.0,0.0,0,0
236,1,64913.22,0.0,0.0,459191.49,524104.71,0,0
38,0,32946.39,35.0,32981.39,1226148.92,1193202.53,0,0
275,1,222965.73,10869.0,0.0,2688062.52,2911028.25,0,0
136,3,6216.49,0.0,0.0,0.0,0.0,0,0
354,0,72040.55,8652176.32,8724216.87,697292.32,625251.77,0,0
179,2,5737.6,10518.0,4780.4,537029.39,542766.99,0,0
332,3,12155.9,0.0,0.0,0.0,0.0,0,0
119,4,1082718.08,1082718.08,0.0,0.0,0.0,1,0
17,3,34679.92,307845.4,273165.48,0.0,0.0,0,0
95,3,6389.23,11650.0,5260.77,0.0,0.0,0,0
354,4,44927.62,0.0,0.0,62534.28,107461.9,0,0
33,3,729.23,50659.0,49929.77,0.0,0.0,0,0
26,4,331829.94,331829.94,0.0,0.0,0.0,1,0
329,1,324609.22,82113.0,0.0,344347.01,668956.24,0,0
331,3,1630.45,654143.0,652512.55,0.0,0.0,0,0
259,1,140072.94,0.0,0.0,578088.43,718161.37,0,0
348,4,142715.07,142715.07,0.0,0.0,0.0,1,0
43,1,308455.35,0.0,0.0,4543630.85,4594428.95,0,0
161,1,70787.57,36950.22,0.0,1468305.12,1539092.69,0,0
183,4,355909.21,355909.21,0.0,0.0,0.0,1,0
377,0,413155.98,55276.0,468431.98,0.0,0.0,0,0
349,4,1931176.55,403467.7,0.0,2362206.14,4293382.69,0,0
353,3,4366.02,65430.0,61063.98,0.0,0.0,0,0
164,1,103122.28,0.0,0.0,681682.82,784805.09,0,0
324,0,114413.6,15274516.96,15388930.56,589121.8,474708.2,0,0
400,1,315305.6,0.0,0.0,1389096.65,1704402.25,0,0
185,1,198418.03,74280.0,0.0,1215699.24,1414117.27,0,0
378,1,15971.87,0.0,0.0,2348944.79,2364916.66,0,0
226,4,5772.0,5772.0,0.0,0.0,0.0,1,0
300,3,16773.21,10006.0,0.0,0.0,0.0,0,0
308,1,109569.28,0.0,0.0,1465330.96,1656882.75,0,0
668,1,7539165.76,7539165.76,0.0,63054.95,7602220.71,1,0
603,1,39247.74,39247.74,0.0,3972842.93,4012090.67,1,0
680,1,2651994.1,2651994.1,0.0,0.0,2651994.1,1,0
227,0,129250.4,6519725.68,6648976.08,1051439.7,922189.3,0,0
11,1,226881.87,19646.51,0.0,12250609.99,12477491.86,0,0
36,1,319392.66,21624.0,0.0,241492.21,560884.86,0,0
131,3,9329.95,10084.0,754.05,0.0,0.0,0,0
594,4,389250.9,389250.9,0.0,0.0,0.0,1,0
331,1,193697.42,60639.0,0.0,0.0,193697.42,0,0
257,0,67685.4,100321.0,168006.4,1410680.86,1342995.46,0,0
379,1,129976.05,11754.0,0.0,186560.06,316536.11,0,0
355,0,102720.42,30639.0,133359.42,119998.55,17278.13,0,0
283,1,300517.84,0.0,0.0,628824.0,929341.84,0,0
138,1,11737.47,76694.33,64956.86,39776.33,51513.8,0,0
413,1,781.93,781.93,0.0,0.0,781.93,1,0
30,1,236947.25,236947.25,0.0,70084.28,307031.53,1,0
646,4,10000000.0,20399045.08,10399045.08,0.0,0.0,1,0
35,1,453743.67,180246.9,0.0,2656189.11,3109932.78,0,0
226,0,37866.68,206792.0,244658.68,1520504.57,1482637.89,0,0
259,3,10040.1,59410.0,49369.9,0.0,0.0,0,0
235,1,4814.69,4814.69,0.0,0.0,4814.69,1,0
18,3,1684.1,49765.0,48080.9,0.0,0.0,0,0
44,3,3846.79,30157.0,26310.21,0.0,0.0,0,0
180,4,216783.64,41083.0,0.0,434397.11,651180.75,0,0
156,1,16654.82,0.0,0.0,2087319.54,2103974.37,0,0
359,0,47226.82,8550407.88,8597634.7,10642240.27,10595013.45,0,0
139,3,13026.5,30989.0,17962.5,0.0,0.0,0,0
72,4,10000000.0,18594065.09,8594065.09,0.0,0.0,1,0
445,1,100433.21,100433.21,0.0,1935472.98,2035906.19,1,0
18,4,807998.12,0.0,0.0,1610605.9,2924702.18,0,0
332,1,98162.55,202920.75,104758.2,1420464.45,1518627.0,0,0
354,0,200908.65,51671.0,252579.65,600166.25,399257.6,0,0
22,4,37100.29,37100.29,0.0,0.0,0.0,1,0
322,3,16280.7,0.0,0.0,0.0,0.0,0,0
327,3,4452.93,114368.68,109915.75,0.0,0.0,0,0
743,4,339682.13,339682.13,0.0,0.0,0.0,1,0
192,3,7567.4,0.0,0.0,0.0,0.0,0,0
539,4,79594.91,79594.91,0.0,0.0,0.0,1,0
12,4,3329139.13,15957.0,0.0,30394.0,5515863.07,0,0
212,4,927620.44,927620.44,0.0,0.0,0.0,1,0
205,1,155869.98,0.0,0.0,432589.82,588459.81,0,0
235,1,233140.49,0.0,0.0,389323.22,622463.71,0,0
97,1,4454632.3,4454632.3,0.0,387523.26,4842155.56,1,0
35,3,12113.53,30887.0,18773.47,0.0,0.0,0,0
9,3,6460.93,0.0,0.0,0.0,0.0,0,0
323,1,185637.6,320745.0,135107.4,0.0,185637.6,0,0
25,4,802382.45,802382.45,0.0,0.0,0.0,1,0
19,3,7673.18,0.0,0.0,0.0,0.0,0,0
225,1,58809.53,0.0,0.0,115448.71,174258.23,0,0
10,3,2852.94,307289.96,304437.02,0.0,0.0,0,0
39,0,60087.12,20024808.65,20084895.77,173858.67,113771.54,0,0
188,1,129274.87,135080.33,5805.46,3506003.32,3635278.2,0,0
35,0,51209.12,1795586.9,1846796.02,318931.09,267721.97,0,0
167,1,148510.94,109702.0,0.0,0.0,148510.94,0,0
277,3,11450.12,117892.0,106441.88,0.0,0.0,0,0
98,4,2394623.8,2394623.8,0.0,0.0,0.0,1,0
37,4,295704.99,0.0,0.0,424713.43,720418.43,0,0
230,0,752.68,6528094.59,6528847.27,832894.65,832141.98,0,0
229,1,226431.38,0.0,0.0,1577889.28,1804320.66,0,0
206,1,511060.69,199454.0,0.0,72140.79,583201.48,0,0
615,1,56510.5,56510.5,0.0,4455203.05,4511713.55,1,0
184,3,7212.42,0.0,0.0,0.0,0.0,0,0
353,3,5228.98,0.0,0.0,0.0,0.0,0,0
349,3,15366.94,0.0,0.0,0.0,0.0,0,0
25,4,44829.81,44829.81,0.0,0.0,0.0,1,0
33,3,4714.67,106959.0,102244.33,0.0,0.0,0,0
283,3,13822.29,5166.0,0.0,0.0,0.0,0,0
307,3,13084.85,201410.57,188325.72,0.0,0.0,0,0
416,1,33396.14,0.0,0.0,854947.97,888344.11,0,0
431,3,3966.62,23715.42,19748.8,0.0,0.0,0,0
276,4,124696.98,124696.98,0.0,0.0,0.0,1,0
322,1,287307.77,0.0,0.0,1069474.0,1356781.77,0,0
189,3,5595.05,0.0,0.0,0.0,0.0,0,0
232,3,14588.69,373.0,0.0,0.0,0.0,0,0
14,0,281978.35,9947.0,291925.35,737.0,230390.92,0,0
302,1,43235.71,43235.71,0.0,54838.13,98073.84,1,0
18,3,19776.85,10229.0,0.0,0.0,0.0,0,0
11,1,148867.57,1812.0,0.0,0.0,148867.57,0,0
379,1,353304.42,0.0,0.0,694666.49,1047970.91,0,0
130,3,18290.72,286962.34,268671.63,0.0,0.0,0,0
401,1,132222.29,0.0,0.0,474389.4,606611.69,0,0
207,3,241.13,0.0,0.0,0.0,0.0,0,0
76,1,2066446.27,2066446.27,0.0,423086.94,2489533.21,1,0
59,1,192765.49,192765.49,0.0,3252407.57,3445173.06,1,0
394,3,2334.55,0.0,0.0,0.0,0.0,0,0
576,1,884821.37,884821.37,0.0,1628388.92,2513210.29,1,0
330,0,126919.15,994458.19,1121377.33,1425691.07,1298771.93,0,0
160,3,6113.05,0.0,0.0,0.0,0.0,0,0
398,3,22741.34,8856.0,0.0,0.0,0.0,0,0
422,3,8469.29,0.0,0.0,0.0,0.0,0,0
285,1,169669.29,0.0,0.0,736661.88,906331.17,0,0
162,3,10031.65,0.0,0.0,0.0,0.0,0,0
233,1,24090.97,0.0,0.0,149528.91,173619.87,0,0
400,0,133594.36,10076703.52,10210297.88,188057.13,54462.77,0,0
644,1,4438931.81,4438931.81,0.0,20066.68,4458998.5,1,0
692,0,166522.38,7658197.79,7824720.17,177051.91,10529.53,0,0
387,4,245970.86,245970.86,0.0,0.0,0.0,1,0
262,4,2914653.69,2914653.69,0.0,0.0,0.0,1,0
357,4,74921.74,74921.74,0.0,0.0,0.0,1,0
235,1,345079.24,77673.0,0.0,0.0,345079.24,0,0
439,1,112656.24,112656.24,0.0,0.0,112656.24,1,0
184,1,39905.21,144343.0,104437.79,0.0,39905.21,0,0
260,1,421023.04,0.0,0.0,4293473.35,4714496.39,0,0
332,3,8821.31,5423.0,0.0,0.0,0.0,0,0
522,4,3703280.89,20214.0,0.0,193360.52,3896641.41,0,0
323,3,6285.42,11944.0,5658.58,0.0,0.0,0,0
156,1,51806.82,0.0,0.0,60280.98,112087.79,0,0
131,1,13158.47,0.0,0.0,303054.91,316213.38,0,0
274,1,379057.93,379057.93,0.0,79634.67,458692.6,1,0
20,1,163257.41,48716.0,0.0,413365.2,576622.61,0,0
226,0,242011.8,245609.0,487620.8,1303981.95,1061970.15,0,0
43,1,374609.97,0.0,0.0,995334.46,1369944.44,0,0
375,3,84093.59,0.0,0.0,0.0,0.0,0,0
380,3,12058.09,7276.0,0.0,0.0,0.0,0,0
684,1,339377.37,0.0,0.0,666270.63,1005648.0,0,0
329,3,5075.12,21044.0,15968.88,0.0,0.0,0,0
357,1,10000000.0,10000000.0,0.0,637693.12,10637693.12,1,0
181,1,59119.08,19964.0,0.0,370261.33,429380.41,0,0
13,3,12129.57,0.0,0.0,0.0,0.0,0,0
121,4,254440.83,254440.83,0.0,0.0,0.0,1,0
183,3,6531.03,31766.0,25234.97,0.0,0.0,0,0
284,3,6411.17,39050.09,32638.91,0.0,0.0,0,0
555,1,24424.67,24424.67,0.0,0.0,24424.67,1,0
91,4,482679.6,482679.6,0.0,0.0,0.0,1,0
259,3,8393.87,44904.63,36510.76,0.0,0.0,0,0
261,1,114622.16,0.0,0.0,800412.52,915034.68,0,0
250,0,81464.63,4814063.69,4895528.32,12533845.4,12452380.78,0,0
471,1,124813.62,0.0,0.0,891029.99,1015843.61,0,0
235,4,189956.1,10711.0,0.0,0.0,189956.1,0,0
251,4,345425.57,345425.57,0.0,0.0,0.0,1,0
212,1,110285.01,5875.0,0.0,0.0,110285.01,0,0
427,4,4892226.25,4892226.25,0.0,0.0,0.0,1,0
546,1,114255.98,25536.0,0.0,0.0,114255.98,0,0
537,1,340119.98,340119.98,0.0,3680505.2,4020625.18,1,0
230,3,16193.67,202234.37,186040.69,0.0,0.0,0,0
34,3,7235.35,67361.32,60125.97,0.0,0.0,0,0
132,3,15842.44,0.0,0.0,0.0,0.0,0,0
13,0,156849.48,0.0,156849.48,819087.06,662237.57,0,0
37,3,19591.26,49665.0,30073.74,0.0,0.0,0,0
355,4,93673.32,0.0,0.0,1757352.39,1851025.71,0,0
358,3,2884.94,13009.0,10124.06,0.0,0.0,0,0
379,3,20627.76,0.0,0.0,0.0,0.0,0,0
158,3,19632.67,83343.44,63710.78,0.0,0.0,0,0
131,4,601953.99,0.0,0.0,716569.86,1318523.85,0,0
305,3,26063.71,0.0,0.0,0.0,0.0,0,0
305,1,345962.17,10948.0,0.0,4352685.46,4698647.62,0,0
380,1,294213.96,0.0,0.0,6584093.56,6878307.53,0,0
379,4,243281.46,0.0,0.0,736456.34,979737.8,0,0
350,1,315590.49,0.0,0.0,532280.16,847870.65,0,0
415,1,23236.49,23236.49,0.0,179969.72,203206.21,1,0
236,0,37129.24,11125.0,48254.24,0.0,0.0,0,0
545,3,4819.48,0.0,0.0,0.0,0.0,0,0
439,1,306419.73,306419.73,0.0,314156.56,620576.28,1,0
136,1,598564.53,74144.0,0.0,2116778.27,2715342.8,0,0
614,4,281087.01,281087.01,0.0,0.0,0.0,1,0
529,4,1773151.32,1773151.32,0.0,0.0,0.0,1,0
15,0,342692.32,10486.0,353178.32,0.0,0.0,0,0
451,3,6718.57,0.0,0.0,0.0,0.0,0,0
210,4,1651948.79,1651948.79,0.0,0.0,0.0,1,0
15,1,41259.52,672289.0,631029.48,274639.43,315898.95,0,0
236,3,7545.25,21532.0,13986.75,0.0,0.0,0,0
19,3,74.91,13355.0,13280.09,0.0,0.0,0,0
408,1,398724.6,398724.6,0.0,5738519.76,6137244.36,1,0
40,3,17286.9,0.0,0.0,0.0,0.0,0,0
373,0,74350.83,1222193.33,1296544.17,1348545.85,1274195.02,0,0
330,3,41713.23,0.0,0.0,0.0,0.0,0,0
160,0,24771.52,59420.0,84191.52,0.0,0.0,0,0
254,0,370220.37,20071.0,390291.37,89778.12,0.0,0,0
37,1,8726.62,70713.0,61986.38,0.0,8726.62,0,0
469,4,740779.34,0.0,0.0,919138.98,1659918.31,0,0
42,1,204998.18,27855.0,0.0,0.0,204998.18,0,0
183,1,330634.41,418.0,0.0,69203.0,399837.4,0,0
160,1,120111.13,5096.0,0.0,123832.04,243943.17,0,0
13,3,16950.36,196601.37,179651.01,0.0,0.0,0,0
561,4,897131.97,897131.97,0.0,0.0,0.0,1,0
131,0,277438.32,8203177.4,8480615.72,454544.18,177105.86,0,0
34,1,37923.07,41690.0,3766.93,33532.03,69762.89,0,0
237,3,2620.49,10435.0,7814.51,0.0,0.0,0,0
129,0,182113.38,3764440.63,3946554.01,861610.84,679497.46,0,0
578,4,6274752.67,6274752.67,0.0,0.0,0.0,1,0
512,4,718350.64,718350.64,0.0,0.0,0.0,1,0
261,4,591032.52,591032.52,0.0,0.0,0.0,1,0
394,3,5906.68,0.0,0.0,0.0,0.0,0,0
157,1,313123.21,78140.0,0.0,0.0,313123.21,0,0
670,4,10000000.0,12113271.99,2113271.99,0.0,0.0,1,0
36,0,448698.57,10637.0,459335.57,195652.57,0.0,0,0
36,4,425431.46,505.0,0.0,0.0,425431.46,0,0
21,1,95047.56,0.0,0.0,1213398.79,1308446.35,0,0
501,1,185391.82,185391.82,0.0,0.0,185391.82,1,0
250,3,7450.56,63965.0,56514.44,0.0,0.0,0,0
383,1,31748.03,0.0,0.0,361095.82,392843.86,0,0
718,4,1293595.52,1293595.52,0.0,0.0,0.0,1,0
179,3,18379.83,0.0,0.0,0.0,0.0,0,0
306,0,201455.96,1894.0,203349.96,494274.26,292818.3,0,0
86,4,372344.58,372344.58,0.0,0.0,0.0,1,0
614,1,4212682.84,4212682.84,0.0,9728.68,4222411.52,1,0
37,0,598500.88,3671539.85,4270040.73,831014.24,232513.36,0,0
349,1,171359.66,40924.0,0.0,638538.9,809898.56,0,0
257,0,191249.36,30646.0,221895.36,492634.48,301385.13,0,0
179,0,152504.8,10603.0,163107.8,658195.12,505690.32,0,0
143,1,7068115.67,7068115.67,0.0,147582.41,7215698.08,1,0
326,3,5260.16,0.0,0.0,0.0,0.0,0,0
214,4,2485467.28,2485467.28,0.0,0.0,0.0,1,0
239,1,84326.75,0.0,0.0,102619.84,186946.59,0,0
178,1,102660.35,102660.35,0.0,0.0,102660.35,1,0
263,4,61856.83,61856.83,0.0,0.0,0.0,1,0
380,1,138618.23,7946.55,0.0,942746.02,1081364.25,0,0
402,2,1727.95,90654.65,88926.7,218535.1,220263.05,0,0
308,1,28345.61,0.0,0.0,1019008.26,1047353.87,0,0
261,4,2241630.36,2241630.36,0.0,0.0,0.0,1,0
402,1,316266.18,0.0,0.0,1130406.39,1446672.57,0,0
135,0,177293.7,4882212.72,5059506.42,619536.34,442242.64,0,0
191,1,239763.9,0.0,0.0,2375808.99,2615572.89,0,0
35,1,182747.99,0.0,0.0,6753221.47,6935969.46,0,0
138,0,128914.25,162548.69,291462.94,316535.72,187621.47,0,0
164,1,159939.58,50284.0,0.0,175254.92,335194.49,0,0
160,4,10000000.0,37670038.08,27670038.08,0.0,0.0,1,0
258,3,3096.96,105.0,0.0,0.0,0.0,0,0
180,0,292001.17,464.0,292465.17,0.0,0.0,0,0
234,1,106696.6,0.0,0.0,843918.46,950615.06,0,0
230,3,3041.02,566303.86,563262.84,0.0,0.0,0,0
20,3,16974.64,230835.08,213860.43,0.0,0.0,0,0
375,1,326924.24,0.0,0.0,404214.1,731138.34,0,0
187,1,2044841.02,2044841.02,0.0,397169.1,2442010.12,1,0
132,1,232399.46,218.0,0.0,161218.99,393618.45,0,0
182,3,17064.92,20718.0,3653.08,0.0,0.0,0,0
280,1,348358.68,32134.0,0.0,0.0,348358.68,0,0
208,1,102349.95,0.0,0.0,856395.77,958745.72,0,0
141,4,776392.32,0.0,0.0,933327.88,1709720.2,0,0
567,3,2373.23,335860.71,333487.48,0.0,0.0,0,0
159,3,21459.75,21570.79,111.04,0.0,0.0,0,0
209,3,2969.91,153260.0,150290.09,0.0,0.0,0,0
17,3,39647.34,166457.64,126810.3,0.0,0.0,0,0
255,3,9375.78,382541.91,373166.13,0.0,0.0,0,0
699,4,181545.14,181545.14,0.0,0.0,0.0,1,0
305,0,25036.65,7518467.98,7543504.63,3749717.38,3724680.74,0,0
297,3,34373.77,206639.0,172265.23,0.0,0.0,0,0
212,4,314079.95,11090.0,0.0,197487.9,511567.85,0,0
348,3,17261.79,1081.0,0.0,0.0,0.0,0,0
67,4,42513.08,42513.08,0.0,0.0,0.0,1,0
131,3,5184.5,0.0,0.0,0.0,0.0,0,0
330,0,213930.23,15275769.91,15489700.15,612554.84,398624.61,0,0
188,1,63094.92,0.0,0.0,6725789.21,6788884.12,0,0
210,0,211705.26,1477909.66,1689614.92,5316411.52,5104706.26,0,0
437,1,3200270.32,3200270.32,0.0,2000017.66,5200287.99,1,0
331,1,420330.71,420330.71,0.0,99227.28,519557.99,1,0
308,1,25112.84,2285.0,0.0,73754.08,98866.93,0,0
184,3,22385.97,0.0,0.0,0.0,0.0,0,0
158,1,51261.44,0.0,0.0,242232.34,293493.77,0,0
355,1,883366.69,883366.69,0.0,2029536.87,2912903.56,1,0
235,3,11441.48,100494.38,89052.9,0.0,0.0,0,0
237,4,1503034.86,1503034.86,0.0,0.0,0.0,1,0
596,4,1397963.44,0.0,0.0,7812612.0,9210575.44,0,0
136,1,26279.94,34655.0,8375.06,91982.36,118262.3,0,0
204,1,78352.0,20346.0,0.0,0.0,126325.77,0,0
235,1,175554.49,30451.0,0.0,0.0,175554.49,0,0
406,1,20842.92,20842.92,0.0,118111.75,138954.67,1,0
419,1,155045.26,19986.0,0.0,1633047.83,1788093.1,0,0
542,4,1068398.61,1068398.61,0.0,0.0,0.0,1,0
230,0,285375.53,7359093.7,7644469.23,1846013.2,1560637.67,0,0
348,3,11924.64,7503.0,0.0,0.0,0.0,0,0
516,4,10000000.0,22625132.51,12625132.51,0.0,0.0,1,0
237,1,87250.03,0.0,0.0,2075912.87,2163162.9,0,0
201,1,216281.14,0.0,0.0,355986.77,572267.9,0,0
279,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0
22,1,202398.92,0.0,0.0,6027573.88,6229972.8,0,0
613,4,2155569.91,2155569.91,0.0,0.0,0.0,1,0
300,0,52592.2,6837495.78,6890087.98,399430.95,346838.75,0,0
147,1,1137603.28,1137603.28,0.0,101685.4,1239288.68,1,0
380,2,30662.3,0.0,0.0,453597.28,484259.58,0,0
12,0,108696.29,9462612.55,9571308.84,2722709.63,3778756.02,0,0
201,1,391846.9,0.0,0.0,9631855.57,10023702.47,0,0
688,3,9408.17,0.0,0.0,0.0,0.0,0,0
281,3,15468.84,66075.0,50606.16,0.0,0.0,0,0
686,4,198043.93,198043.93,0.0,0.0,0.0,1,0
384,1,2374412.42,2374412.42,0.0,44425.75,2418838.17,1,0
261,0,111307.25,1870370.37,1981677.62,2737846.4,2626539.14,0,0
19,1,265898.24,0.0,0.0,0.0,668567.8,0,0
10,0,180150.96,0.0,180150.96,846056.01,638396.77,0,0
379,3,17075.61,51555.0,34479.39,0.0,0.0,0,0
476,1,468599.79,468599.79,0.0,37278.5,505878.3,1,0
278,3,4609.2,53149.03,48539.83,0.0,0.0,0,0
404,0,174889.95,4658543.95,4833433.9,1533321.89,1358431.94,0,0
187,1,215482.93,0.0,0.0,328656.95,544139.88,0,0
254,1,101038.75,1766.0,0.0,977276.79,1078315.54,0,0
43,1,31282.22,0.0,0.0,2740220.53,2771502.75,0,0
259,1,91327.12,39187.81,0.0,9203055.87,9294382.99,0,0
83,1,365099.76,365099.76,0.0,32745.23,397844.99,1,0
377,1,73946.79,73946.79,0.0,518296.65,592243.44,1,0
214,1,2582313.07,2582313.07,0.0,1640.53,2583953.6,1,0
538,0,97499.26,64348.0,161847.26,0.0,0.0,0,0
317,4,5741.05,5741.05,0.0,0.0,0.0,1,0
522,3,972.6,19403.0,18430.4,0.0,0.0,0,0
11,3,1635.35,0.0,0.0,0.0,0.0,0,0
256,1,299018.57,101271.0,0.0,25325567.13,25624585.7,0,0
231,1,264150.62,0.0,0.0,1824686.87,2088837.5,0,0
316,1,72665.95,72665.95,0.0,31012.3,103678.25,1,0
155,3,1137.43,0.0,0.0,0.0,0.0,0,0
229,1,34354.21,0.0,0.0,531033.0,565387.21,0,0
345,1,166271.16,166271.16,0.0,971534.25,1137805.42,1,0
436,4,513693.13,513693.13,0.0,0.0,0.0,1,0
187,1,216838.5,52107.0,0.0,0.0,216838.5,0,0
11,4,999090.45,157409.0,0.0,358239.59,1467280.1,0,0
158,0,17988.68,15683.0,33671.68,0.0,0.0,0,0
475,4,29611.08,29611.08,0.0,0.0,0.0,1,0
281,0,157702.69,115919.0,273621.69,3183151.87,3025449.18,0,0
401,3,407.08,0.0,0.0,0.0,0.0,0,0
42,1,108713.35,6143.0,0.0,313544.86,422258.22,0,0
401,0,156949.72,442088.83,599038.55,5712993.85,5556044.13,0,0
404,1,10000000.0,10000000.0,0.0,358443.32,10358443.32,1,0
298,3,22800.91,0.0,0.0,0.0,0.0,0,0
427,4,1171751.17,1171751.17,0.0,0.0,0.0,1,0
397,1,112694.5,16030.15,0.0,208945.19,321639.69,0,0
372,1,235438.77,0.0,0.0,1041834.17,1277272.94,0,0
67,1,1028326.5,1028326.5,0.0,0.0,1028326.5,1,0
351,4,6417789.09,6417789.09,0.0,0.0,0.0,1,0
144,3,10694.74,50379.0,39684.26,0.0,0.0,0,0
691,0,83283.27,30420.0,113703.27,0.0,0.0,0,0
637,4,3845765.36,3845765.36,0.0,0.0,0.0,1,0
173,4,2232667.51,2232667.51,0.0,0.0,0.0,1,0
16,1,239786.11,789.0,0.0,729735.95,969522.06,0,0
330,1,217155.71,0.0,0.0,718814.08,935969.8,0,0
11,0,95322.38,21539.0,116861.38,0.0,0.0,0,0
203,1,63529.9,0.0,0.0,242314.33,305844.22,0,0
14,3,4465.72,262492.87,258027.15,0.0,0.0,0,0
395,1,169074.62,21561.0,0.0,120746.56,289821.18,0,0
213,1,188658.45,188658.45,0.0,0.0,188658.45,1,0
462,1,1433038.32,1433038.32,0.0,116466.92,1549505.24,1,0
228,1,166410.67,8472.0,0.0,2984811.34,3151222.01,0,0
155,1,100270.69,14532.0,0.0,1109103.15,1388955.66,0,0
402,1,353580.95,566.0,0.0,0.0,353580.95,0,0
252,1,352532.06,0.0,0.0,3253497.76,3606029.82,0,0
381,3,7369.14,0.0,0.0,0.0,0.0,0,0
399,4,6303.87,811.0,0.0,171596.32,177900.18,0,0
190,3,1413.04,1919.0,505.96,0.0,0.0,0,0
234,4,345843.99,0.0,0.0,3917199.91,4263043.9,0,0
733,4,105903.18,105903.18,0.0,0.0,0.0,1,0
131,2,11131.58,50349.0,39217.42,83051.44,94183.02,0,0
129,1,132097.84,0.0,0.0,213404.12,345501.95,0,0
356,4,121843.59,0.0,0.0,3784947.78,3906791.37,0,0
258,3,239.57,21333.0,21093.43,0.0,0.0,0,0
205,3,5379.56,11213.0,5833.44,0.0,0.0,0,0
330,1,105163.85,11967.0,0.0,99902.96,205066.82,0,0
210,1,420559.96,986305.0,565745.04,3467786.97,3888346.93,0,0
253,0,26903.83,3115307.0,3142210.83,2380245.6,2353341.77,0,0
347,3,30803.35,300514.0,269710.65,0.0,0.0,0,0
640,0,88966.31,7898555.46,7987521.76,3736758.21,3647791.9,0,0
688,1,676913.69,676913.69,0.0,2202695.62,2879609.32,1,0
18,1,232777.64,882813.0,650035.36,171643.32,404420.96,0,0
188,1,63840.45,51530.0,0.0,6613251.89,6677092.34,0,0
282,2,2647.6,867.0,0.0,23943.7,26591.3,0,0
482,1,132438.82,132438.82,0.0,0.0,132438.82,1,0
629,1,114253.58,114253.58,0.0,0.0,114253.58,1,0
233,0,316656.94,7209.0,323865.94,555663.21,239006.27,0,0
202,0,179721.36,10185215.53,10364936.89,864342.09,684620.73,0,0
256,4,294242.62,153860.05,0.0,777506.59,1071749.22,0,0
38,1,281738.13,0.0,0.0,4976668.36,5258406.49,0,0
184,3,5495.95,105574.0,100078.05,0.0,0.0,0,0
476,1,115483.39,0.0,0.0,15304122.69,15419606.08,0,0
42,1,32417.77,51677.0,19259.23,0.0,32417.77,0,0
158,1,150985.53,0.0,0.0,551372.07,702357.59,0,0
33,0,160911.59,1698031.96,1858943.55,292652.91,131741.32,0,0
39,1,375345.91,0.0,0.0,1522340.2,2058674.57,0,0
262,3,6369.76,628314.0,621944.24,0.0,0.0,0,0
670,1,2113271.99,2113271.99,0.0,1444605.24,3557877.23,1,0
17,4,1220044.55,309338.49,0.0,1338865.32,2558909.87,0,0
306,3,20666.79,11692.0,0.0,0.0,0.0,0,0
141,3,24523.31,40183.0,15659.69,0.0,0.0,0,0
140,1,83856.07,170773.0,86916.93,1305.51,85161.58,0,0
210,1,50348.28,0.0,0.0,513841.98,564190.26,0,0
262,3,122.54,107354.0,107231.46,0.0,0.0,0,0
218,1,494453.52,494453.52,0.0,249657.93,744111.45,1,0
346,4,783927.47,0.0,0.0,1123973.0,1907900.48,0,0
399,1,73425.61,0.0,0.0,201339.96,274765.58,0,0
212,0,133444.23,579189.92,712634.16,2490207.42,2356763.19,0,0
208,3,1035.95,10014.44,8978.49,0.0,0.0,0,0
14,3,7856.3,5436.93,0.0,0.0,0.0,0,0
157,3,17236.29,0.0,0.0,0.0,0.0,0,0
16,3,751.35,59411.0,58659.65,0.0,0.0,0,0
